cluster_id	category	chr	start	end	n_features	n_bystanders
C171	PF00665	super_5	82169	94437	2	0
C172	PF00665	super_3	3627943	3641496	2	0
C173	PF00665	super_61	1797887	1809815	3	0
C174	PF00665	super_463	40943	50233	2	0
C175	PF00665	super_282	77156	86386	2	1
C176	PF00665	super_188	197305	209441	2	1
C177	PF00665	super_241	95809	105154	2	0
C178	PF00665	super_21	734854	746341	2	0
C179	PF00665	super_160	357055	369309	2	0
C180	PF00665	super_114	1005712	1011753	2	0
C181	PF00665	super_114	822564	845661	3	0
C182	PF00665	super_107	121730	138752	2	1
C183	PF00665	super_10	2499581	2509691	2	1
C184	PF00665	super_1	6710180	6719692	2	0
C185	PF00665	super_1	5452786	5457092	2	0
C186	PF00665	super_241	119847	131989	2	0
C187	PF00684	super_24	1103125	1111727	2	0
C188	PF00704	super_134	871621	878382	2	0
C189	PF00722	super_7	2907628	2918535	2	0
C190	PF00722	super_21	159905	169692	2	0
C191	PF00722	super_105	569153	581496	2	0
C192	PF00722	super_158	644259	659537	2	0
C193	PF00724	super_611	3	12942	2	0
C194	PF00732	super_64	557602	571089	2	0
C195	PF00847	super_23	2281469	2289129	2	0
C196	PF00847	super_61	510144	516520	2	0
C197	PF00891	super_52	437298	450416	2	0
C198	PF00891	super_52	1327847	1334902	2	0
C199	PF00931	super_549	3013	17085	2	0
C200	PF00931	super_293	183651	206706	2	0
C201	PF00931	super_23	469946	485661	2	0
C202	PF00931	super_194	262627	280926	2	1
C203	PF00931	super_351	17690	24679	3	1
C204	PF00931	super_168	521878	538711	2	0
C205	PF00931	super_152	27332	44923	3	1
C206	PF00931	super_11	3148120	3162716	2	0
C207	PF00931	super_180	9965	20687	2	0
C208	PF00933	super_48	157569	170440	2	0
C209	PF00957	super_137	316150	324046	2	0
C210	PF01031	super_242	285398	308857	2	0
C211	PF01031	super_90	1261557	1284994	2	1
C212	PF01061	super_41	583749	609109	2	0
C213	PF01061	super_4	800191	826668	2	0
C214	PF01061	super_40	401531	427795	2	0
C215	PF01070	super_177	487227	499338	2	0
C216	PF01112	super_18	1467350	1472582	2	0
C217	PF01184	super_87	81153	95238	2	0
C218	PF01233	super_88	276360	280735	2	0
C219	PF01329	super_64	1641483	1645106	2	1
C220	PF01357	super_86	1292410	1300656	2	0
C221	PF01370	super_64	638146	646269	2	0
C222	PF01370	super_38	376536	391509	2	0
C223	PF01370	super_38	405733	431184	3	1
C224	PF01388	super_231	65074	75126	2	1
C225	PF01419	super_382	35817	49500	2	0
C226	PF01419	super_450	4495	17587	2	0
C227	PF01423	super_20	1546812	1552424	2	0
C228	PF01426	super_105	1068395	1086967	2	0
C229	PF01453	super_223	8757	12934	2	0
C230	PF01453	super_223	122869	128626	2	0
C231	PF01453	super_483	8370	12807	2	0
C232	PF01466	super_96	141183	157425	2	0
C233	PF01490	super_362	81118	97520	3	0
C234	PF01494	super_31	920362	934390	2	0
C235	PF01494	super_24	1429901	1442391	2	0
C236	PF01535	super_0	4724093	4742146	2	1
C237	PF01535	super_15	276634	286562	2	1
C238	PF01535	super_242	271379	281493	2	0
C239	PF01535	super_26	2306136	2307910	2	0
C240	PF01535	super_411	13	5303	2	0
C241	PF01535	super_55	1632132	1635349	2	0
C242	PF01535	super_59	106719	119171	2	2
C243	PF01545	super_279	71261	80649	2	0
C244	PF01556	super_24	1103125	1111727	2	0
C245	PF01565	super_63	381472	390713	2	0
C246	PF01578	super_234	16316	19192	2	0
C247	PF01680	super_305	72149	74800	2	0
C248	PF01698	super_70	1241953	1247492	2	0
C249	PF01704	super_30	1237258	1247200	2	1
C250	PF01738	super_141	78628	100470	3	0
C251	PF01780	super_16	2241357	2245563	2	0
C252	PF01915	super_48	157569	170440	2	0
C253	PF01926	super_39	731499	743546	2	0
C254	PF02115	super_131	7532	16346	2	0
C255	PF02136	super_21	2712639	2722339	2	0
C256	PF02212	super_242	285398	308857	2	0
C257	PF02212	super_90	1261557	1284994	2	1
C258	PF02458	super_3	2182487	2194623	2	0
C259	PF02469	super_36	118389	134373	2	0
C260	PF02469	super_65	631878	645246	2	0
C261	PF02485	super_173	228412	236940	2	0
C262	PF02496	super_119	200466	211414	2	0
C263	PF02496	super_119	415597	423661	2	0
C264	PF02496	super_15	646404	659222	2	2
C265	PF02496	super_15	723182	731136	2	0
C266	PF02519	super_12	1942681	1947613	2	0
C267	PF02519	super_243	9274	13359	2	0
C268	PF02519	super_0	6441072	6446864	2	0
C269	PF02798	super_163	89719	100405	2	1
C270	PF02798	super_5	3319260	3327626	2	0
C271	PF02798	super_513	12799	24786	2	0
C272	PF02798	super_76	803869	810145	2	0
C273	PF02799	super_88	276360	280735	2	0
C274	PF02874	super_92	739102	749498	2	0
C275	PF02984	super_156	629591	641178	2	2
C276	PF02992	super_139	3597	7056	2	0
C277	PF02992	super_30	289436	292379	2	0
C278	PF03018	super_314	47705	64270	3	0
C279	PF03018	super_314	93676	100904	2	0
C280	PF03018	super_314	121881	132083	2	0
C281	PF03055	super_16	3223631	3243538	3	1
C282	PF03080	super_39	13	13005	2	0
C283	PF03083	super_5	1125091	1127827	2	0
C284	PF03110	super_1	2006361	2022359	2	0
C285	PF03140	super_111	960862	977314	2	0
C286	PF03140	super_47	699613	713569	2	0
C287	PF03168	super_58	170426	177619	2	0
C288	PF03169	super_9	3133310	3137698	2	0
C289	PF03171	super_37	794762	803981	2	0
C290	PF03254	super_0	10452253	10461918	2	0
C291	PF03254	super_132	578192	587309	2	0
C292	PF03330	super_169	181482	193382	3	0
C293	PF03330	super_86	1292410	1300656	2	0
C294	PF03407	super_132	493773	508760	2	1
C295	PF03407	super_45	67256	79224	2	0
C296	PF03600	super_82	1173289	1180781	2	0
C297	PF03732	super_1	6710180	6719692	2	0
C298	PF03732	super_158	399022	412773	2	0
C299	PF03807	super_16	2405560	2414546	2	1
C300	PF03931	super_96	141183	157425	2	0
C301	PF03951	super_16	410972	429027	2	0
C302	PF03951	super_239	265269	283068	2	0
C303	PF03953	super_0	1641091	1650540	2	0
C304	PF03953	super_161	152943	165878	2	0
C305	PF03953	super_35	1459105	1470406	2	0
C306	PF04057	super_39	2167254	2175705	2	1
C307	PF04109	super_11	3674010	3695170	2	0
C308	PF04525	super_15	2284410	2287463	2	0
C309	PF04525	super_17	2151010	2157300	2	0
C310	PF04576	super_99	1015215	1031762	2	0
C311	PF04577	super_95	72291	80959	2	0
C312	PF04833	super_52	1767223	1786839	2	0
C313	PF04885	super_140	452057	487216	9	2
C314	PF05018	super_16	1817734	1825714	2	0
C315	PF05056	super_454	5542	11887	2	0
C316	PF05057	super_60	1294305	1310573	2	0
C317	PF05057	super_325	9510	20651	2	0
C318	PF05078	super_21	2116486	2122402	2	0
C319	PF05199	super_64	557602	571089	2	0
C320	PF05368	super_0	8823731	8837499	2	0
C321	PF05368	super_85	514436	526796	2	0
C322	PF05641	super_105	1068395	1086967	2	0
C323	PF05922	super_4	5421264	5435821	2	0
C324	PF05938	super_76	478154	483823	2	0
C325	PF05938	super_164	304435	315834	3	0
C326	PF05970	super_182	522051	528326	2	0
C327	PF05970	super_174	479878	483064	2	0
C328	PF05970	super_29	1903295	1908396	2	0
C329	PF05970	super_131	752423	754825	2	0
C330	PF05970	super_11	577665	579761	2	0
C331	PF05970	super_35	204911	209274	2	0
C332	PF05970	super_161	528005	531855	2	0
C333	PF05970	super_95	460574	462721	2	0
C334	PF06351	super_293	155307	164701	2	0
C335	PF06955	super_105	569153	581496	2	0
C336	PF06955	super_158	644259	659537	2	0
C337	PF06955	super_21	159905	169692	2	0
C338	PF07004	super_236	245193	249969	2	0
C339	PF07058	super_94	977049	996147	2	0
C340	PF07367	super_151	725750	734668	2	0
C341	PF07367	super_271	60387	68554	2	0
C342	PF07690	super_28	2290892	2306510	2	1
C343	PF07690	super_4	3810000	3824326	2	0
C344	PF07714	super_300	162861	170751	2	0
C345	PF07714	super_266	112262	131177	2	1
C346	PF07714	super_31	1901804	1910862	2	0
C347	PF07714	super_141	658445	674517	2	0
C348	PF07714	super_481	1537	17187	2	0
C349	PF07714	super_63	1544823	1567330	2	2
C350	PF07714	super_23	1715874	1729669	3	1
C351	PF07714	super_322	143231	160656	2	0
C352	PF07714	super_225	319338	344997	3	0
C353	PF07714	super_137	151204	160936	2	0
C354	PF07714	super_181	460324	478436	2	0
C355	PF07714	super_152	187900	195990	2	1
C356	PF07714	super_152	148671	167227	3	0
C357	PF07714	super_146	541280	554270	3	0
C358	PF07714	super_103	389309	393837	2	0
C359	PF07714	super_103	340470	368365	3	0
C360	PF07714	super_101	1122595	1135074	2	1
C361	PF07714	super_20	2904100	2906030	2	0
C362	PF07727	super_241	95809	105154	2	0
C363	PF07727	super_3	3657115	3665478	2	0
C364	PF07883	super_8	2049116	2068712	4	1
C365	PF07883	super_8	1993048	1998849	2	0
C366	PF07883	super_62	11944	15917	2	0
C367	PF07883	super_6	1067384	1072240	2	0
C368	PF07883	super_563	552	8568	2	0
C369	PF07883	super_181	532907	552002	3	0
C370	PF07883	super_236	138780	145792	2	0
C371	PF07883	super_176	583601	589494	2	0
C372	PF07883	super_176	566101	571958	2	1
C373	PF07883	super_27	794778	799305	2	0
C374	PF08100	super_52	437298	450416	2	0
C375	PF08100	super_52	1327847	1334902	2	0
C376	PF08240	super_70	733645	750294	3	0
C377	PF08240	super_25	2817187	2824060	2	0
C378	PF08240	super_70	761155	786348	4	0
C379	PF08263	super_66	296959	302939	2	0
C380	PF08263	super_43	359437	366442	2	0
C381	PF08263	super_245	258125	284497	2	0
C382	PF08263	super_180	572344	578553	2	0
C383	PF08370	super_40	401531	427795	2	0
C384	PF08370	super_41	583749	609109	2	0
C385	PF08417	super_281	211818	221689	2	0
C386	PF08423	super_146	220150	226178	2	0
C387	PF08450	super_40	133791	148183	2	0
C388	PF08477	super_20	2996733	3008879	2	0
C389	PF08513	super_40	1187873	1204332	2	1
C390	PF08627	super_293	37159	45020	2	0
C391	PF08881	super_207	95996	111721	3	0
C392	PF08881	super_207	124879	133011	3	0
C393	PF09265	super_2	864183	868201	2	0
C394	PF09337	super_5	82169	94437	2	0
C395	PF09337	super_337	17453	29968	2	0
C396	PF09337	super_19	2810796	2822574	2	0
C397	PF09337	super_160	357055	369309	2	0
C398	PF09337	super_1	6710180	6719692	2	0
C399	PF10067	super_6	932439	938577	2	0
C400	PF12296	super_193	486923	500454	2	0
C401	PF12695	super_164	484233	496876	2	1
C402	PF12695	super_43	382838	397175	2	0
C403	PF12697	super_20	1575508	1586199	2	0
C404	PF12796	super_1	5464001	5472753	2	0
C405	PF12796	super_22	2633118	2644766	2	0
C406	PF12796	super_22	2661343	2674548	2	0
C407	PF12799	super_189	137108	149792	2	0
C408	PF13041	super_68	1261136	1268462	2	0
C409	PF13041	super_55	1632132	1635349	2	0
C410	PF13041	super_46	228921	231392	2	0
C411	PF13041	super_411	13	5303	2	0
C412	PF13041	super_242	271379	281493	2	0
C413	PF13041	super_24	1387907	1402733	2	1
C414	PF13041	super_15	276634	286562	2	1
C415	PF13041	super_132	196625	205343	2	0
C416	PF13041	super_0	4724093	4742146	2	1
C417	PF13129	super_87	81153	95238	2	0
C418	PF13360	super_91	527986	533224	2	0
C419	PF13371	super_127	883192	892192	2	0
C420	PF13371	super_97	522188	528091	2	0
C421	PF13371	super_98	731944	740163	2	0
C422	PF13409	super_12	2955453	2965769	2	0
C423	PF13410	super_12	2955453	2965769	2	0
C424	PF13410	super_263	242834	255681	2	0
C425	PF13414	super_4	3676105	3685690	2	0
C426	PF13414	super_46	82439	101146	2	0
C427	PF13417	super_97	408615	417656	2	1
C428	PF13561	super_127	283116	299047	3	0
C429	PF13561	super_127	406170	418759	2	0
C430	PF13561	super_154	264563	278153	2	0
C431	PF13561	super_21	2563537	2582713	2	0
C432	PF13561	super_7	5043117	5053399	2	0
C433	PF13650	super_1	6710180	6719692	2	0
C434	PF13650	super_19	2810796	2822574	2	0
C435	PF13672	super_47	781044	796068	2	0
C436	PF13774	super_137	316150	324046	2	0
C437	PF13833	super_170	585699	599836	2	0
C438	PF13839	super_2	262978	278053	2	1
C439	PF13855	super_0	6161326	6191327	2	0
C440	PF13855	super_66	296959	302939	2	0
C441	PF13911	super_144	170107	178978	2	0
C442	PF13961	super_3	3657115	3665478	2	0
C443	PF13961	super_295	218717	224164	2	0
C444	PF13961	super_107	113692	135809	3	0
C445	PF13961	super_175	18640	23887	2	0
C446	PF13962	super_22	2633118	2644766	2	0
C447	PF13976	super_567	3185	18812	2	1
C448	PF13976	super_61	1797887	1805025	2	0
C449	PF13976	super_58	1463214	1470749	2	0
C450	PF13976	super_439	49228	62026	3	0
C451	PF13976	super_391	531	12922	2	0
C452	PF13976	super_386	87227	94679	2	0
C453	PF13976	super_3	3627943	3641496	2	0
C454	PF13976	super_282	77156	90734	3	1
C455	PF13976	super_302	211037	217845	2	0
C456	PF13976	super_241	95809	105154	2	0
C457	PF13976	super_107	80431	102163	3	1
C458	PF13976	super_241	119847	131989	2	0
C459	PF13976	super_114	822564	845661	3	0
C460	PF13976	super_114	1005712	1011753	2	0
C461	PF13976	super_107	113692	138752	3	1
C462	PF13976	super_185	30630	35899	2	0
C463	PF13976	super_188	197305	209441	2	1
C464	PF13976	super_13	534622	556268	3	1
C465	PF14009	super_124	737790	745606	2	0
C466	PF14214	super_226	2559	7851	2	0
C467	PF14226	super_37	794762	803981	2	0
C468	PF14227	super_3	3657115	3665478	2	0
C469	PF14227	super_386	87227	94679	2	0
C470	PF14227	super_302	207937	212869	2	0
C471	PF14227	super_34	2472832	2477827	2	0
C472	PF14227	super_391	531	12922	2	0
C473	PF14227	super_185	1143	12311	2	0
C474	PF14227	super_567	7463	18812	2	0
C475	PF14227	super_61	1801678	1809815	2	0
C476	PF14227	super_76	1113	6655	2	0
C477	PF14227	super_83	1397574	1407582	2	0
C478	PF14227	super_3	3627943	3641496	2	0
C479	PF14227	super_439	49228	62026	3	0
C480	PF14227	super_282	77156	90734	3	1
C481	PF14227	super_175	5497	9292	2	0
C482	PF14227	super_241	95809	105154	2	0
C483	PF14227	super_205	208651	214157	2	0
C484	PF14227	super_188	193653	209441	4	0
C485	PF14227	super_185	24680	33527	3	0
C486	PF14227	super_147	477930	498735	4	0
C487	PF14227	super_145	781401	795628	2	0
C488	PF14227	super_13	534622	556268	4	0
C489	PF14227	super_114	822564	845661	3	0
C490	PF14227	super_107	121730	138752	2	1
C491	PF14227	super_107	80431	102163	3	1
C492	PF14227	super_241	119847	131989	2	0
C493	PF14368	super_30	2285991	2288919	2	0
C494	PF14368	super_30	2259655	2270134	2	0
C495	PF14416	super_2	262978	278053	2	1
C496	PF14432	super_24	1387907	1402733	2	1
C497	PF14432	super_411	13	5303	2	0
C498	PF14432	super_68	1261136	1268462	2	0
C499	PF14476	super_173	353800	365294	2	1
C500	PF14476	super_173	442205	451472	2	1
C501	PF14476	super_54	500773	506569	2	0
C502	PF14476	super_54	687169	709361	4	0
C503	PF14510	super_40	401531	427795	2	0
C504	PF14510	super_41	583749	609109	2	0
C505	PF15491	super_386	54136	56707	2	0
C506	PF16916	super_279	71261	80649	2	0
