cluster_id	category	chr	start	end	n_features	n_bystanders
C286	PF00314	super_261	4555	54368	2	2
C287	PF00314	super_140	117686	168840	2	0
C288	PF00314	super_188	96249	118908	2	0
C289	PF00332	super_172	330526	376765	3	0
C290	PF00350	super_11	1677961	1710014	2	2
C291	PF00350	super_242	285398	308857	2	0
C292	PF00350	super_90	1261557	1284994	2	1
C293	PF00355	super_281	167595	244943	3	6
C294	PF00361	super_206	13502	27706	2	2
C295	PF00361	super_359	72381	77085	2	0
C296	PF00385	super_10	2499581	2507305	2	0
C297	PF00385	super_15	843855	884885	2	4
C298	PF00385	super_24	1329137	1344548	2	0
C299	PF00385	super_337	27380	36056	2	0
C300	PF00385	super_5	82169	94437	2	0
C301	PF00385	super_50	1525249	1579908	2	1
C302	PF00400	super_6	3525200	3555817	2	2
C303	PF00400	super_4	1842876	1897028	2	6
C304	PF00400	super_56	1483633	1497429	2	0
C305	PF00400	super_51	774546	812900	2	3
C306	PF00400	super_0	8157936	8177081	2	2
C307	PF00400	super_181	75152	101303	2	0
C308	PF00400	super_124	382220	393491	2	0
C309	PF00400	super_0	10530382	10588179	2	2
C310	PF00400	super_377	21378	66798	2	3
C311	PF00403	super_9	1765185	1780328	2	0
C312	PF00403	super_6	5115257	5192402	3	0
C313	PF00403	super_8	3030748	3045448	2	0
C314	PF00403	super_7	4763150	4769403	2	0
C315	PF00403	super_60	1460193	1475923	2	0
C316	PF00403	super_31	2061280	2096158	3	0
C317	PF00403	super_8	3112773	3141516	2	0
C318	PF00403	super_218	238199	249103	2	1
C319	PF00403	super_119	392651	399332	2	0
C320	PF00403	super_10	4199613	4219300	2	2
C321	PF00403	super_10	3781957	3906727	5	1
C322	PF00403	super_10	3610097	3703313	4	1
C323	PF00403	super_251	162336	217400	3	3
C324	PF00407	super_34	1187880	1193940	2	0
C325	PF00407	super_671	4	8161	2	0
C326	PF00407	super_327	20716	30553	2	0
C327	PF00407	super_3	4388	17304	2	0
C328	PF00407	super_10	1027439	1090088	5	0
C329	PF00407	super_3	709930	772468	4	0
C330	PF00450	super_7	289437	319628	2	0
C331	PF00462	super_122	365554	413779	3	0
C332	PF00462	super_52	807740	859792	2	0
C333	PF00462	super_93	507751	550563	2	0
C334	PF00464	super_3	2398497	2416087	2	1
C335	PF00481	super_322	143231	160656	2	0
C336	PF00481	super_67	1737	80051	6	3
C337	PF00487	super_27	163882	182557	2	0
C338	PF00501	super_78	207910	231694	2	0
C339	PF00504	super_83	774359	788799	2	0
C340	PF00504	super_64	296556	301498	2	0
C341	PF00504	super_294	197564	207753	2	0
C342	PF00504	super_38	1440101	1449374	2	0
C343	PF00505	super_231	65074	75126	2	1
C344	PF00505	super_55	1308433	1332680	2	0
C345	PF00507	super_9	4557047	4561220	2	0
C346	PF00514	super_26	2188550	2239722	3	1
C347	PF00515	super_46	82439	101146	2	0
C348	PF00515	super_77	1347309	1395005	2	1
C349	PF00533	super_150	231261	276175	2	2
C350	PF00538	super_167	488328	536215	4	0
C351	PF00538	super_192	370505	394405	3	0
C352	PF00544	super_5	3348131	3369476	2	0
C353	PF00550	super_10	1220541	1227141	2	2
C354	PF00557	super_240	254989	289726	2	2
C355	PF00560	super_293	183651	206706	2	0
C356	PF00560	super_189	137108	149792	2	0
C357	PF00560	super_283	15240	39031	2	0
C358	PF00560	super_148	681452	732067	2	4
C359	PF00560	super_11	2340319	2371552	2	0
C360	PF00560	super_43	327813	366442	2	5
C361	PF00560	super_17	1125494	1171110	2	0
C362	PF00565	super_115	945460	962139	2	0
C363	PF00571	super_156	416929	451438	2	3
C364	PF00583	super_56	303032	313220	2	0
C365	PF00641	super_28	1336153	1345364	2	2
C366	PF00651	super_1	641153	666730	2	4
C367	PF00657	super_221	384182	392488	2	0
C368	PF00657	super_5	3419568	3477506	3	3
C369	PF00657	super_7	3080573	3089290	2	1
C370	PF00657	super_83	195882	267537	4	2
C371	PF00665	super_3	3627943	3665478	4	0
C372	PF00665	super_302	211037	217845	2	0
C373	PF00665	super_34	2472832	2493516	3	0
C374	PF00665	super_391	531	28510	2	1
C375	PF00665	super_61	1797887	1809815	3	0
C376	PF00665	super_5	82169	94437	2	0
C377	PF00665	super_567	3185	18812	2	1
C378	PF00665	super_282	8497	86386	4	4
C379	PF00665	super_73	1045489	1055416	2	0
C380	PF00665	super_463	40943	50233	2	0
C381	PF00665	super_241	95809	144510	5	0
C382	PF00665	super_188	197305	209441	2	1
C383	PF00665	super_160	357055	369309	2	0
C384	PF00665	super_147	453530	486918	2	1
C385	PF00665	super_118	878116	928325	3	2
C386	PF00665	super_114	1005712	1011753	2	0
C387	PF00665	super_114	822564	845661	3	0
C388	PF00665	super_107	121730	138752	2	1
C389	PF00665	super_10	2499581	2509691	2	1
C390	PF00665	super_1	6710180	6719692	2	0
C391	PF00665	super_1	5452786	5483933	3	2
C392	PF00665	super_21	734854	746341	2	0
C393	PF00684	super_24	1077062	1111727	3	1
C394	PF00684	super_97	1006791	1028546	2	0
C395	PF00689	super_74	973999	1021040	2	0
C396	PF00690	super_74	973999	1021040	2	0
C397	PF00702	super_74	973999	1021040	2	0
C398	PF00704	super_134	871621	878382	2	0
C399	PF00704	super_97	1166240	1180758	2	0
C400	PF00722	super_105	569153	581496	2	0
C401	PF00722	super_158	644259	659537	2	0
C402	PF00722	super_21	159905	185540	3	0
C403	PF00722	super_7	2907628	2918535	2	0
C404	PF00722	super_92	414770	442940	2	0
C405	PF00724	super_611	3	12942	2	0
C406	PF00724	super_3	4706735	4736999	2	0
C407	PF00724	super_22	1741896	1796240	3	4
C408	PF00724	super_2	5488749	5524796	2	2
C409	PF00732	super_64	557602	571089	2	0
C410	PF00733	super_185	336108	373490	2	0
C411	PF00795	super_20	3185170	3223952	2	1
C412	PF00808	super_164	607761	636149	2	0
C413	PF00847	super_79	1169867	1228987	3	0
C414	PF00847	super_61	510144	516520	2	0
C415	PF00847	super_21	1689914	1733434	2	3
C416	PF00847	super_20	206550	236736	2	4
C417	PF00847	super_23	2281469	2289129	2	0
C418	PF00891	super_354	65095	105810	2	2
C419	PF00891	super_52	437298	450416	2	0
C420	PF00891	super_52	1271603	1334902	4	4
C421	PF00891	super_93	223959	249927	2	0
C422	PF00892	super_125	735757	772843	2	0
C423	PF00892	super_267	78462	113501	2	0
C424	PF00909	super_88	681406	703780	2	0
C425	PF00909	super_96	1130986	1148564	2	0
C426	PF00929	super_9	1652385	1686592	2	2
C427	PF00931	super_341	7528	51601	2	4
C428	PF00931	super_351	17690	24679	3	1
C429	PF00931	super_39	2060381	2096052	2	3
C430	PF00931	super_417	45031	76604	2	1
C431	PF00931	super_418	18735	76677	3	3
C432	PF00931	super_15	1628106	1698946	2	2
C433	PF00931	super_549	3013	17085	2	0
C434	PF00931	super_74	1366921	1388030	2	1
C435	PF00931	super_98	287771	330631	2	0
C436	PF00931	super_32	2063807	2088871	2	0
C437	PF00931	super_5	8276	25892	2	0
C438	PF00931	super_293	183651	206706	2	0
C439	PF00931	super_11	3148120	3162716	2	0
C440	PF00931	super_25	2601834	2631992	2	1
C441	PF00931	super_136	16168	87330	3	2
C442	PF00931	super_152	27332	44923	3	1
C443	PF00931	super_168	497024	538711	3	0
C444	PF00931	super_180	9965	20687	2	0
C445	PF00931	super_264	148	140827	4	9
C446	PF00931	super_198	486913	510326	2	1
C447	PF00931	super_21	2274769	2334316	2	2
C448	PF00931	super_23	469946	485661	2	0
C449	PF00931	super_230	22931	60272	2	0
C450	PF00931	super_194	262627	280926	2	1
C451	PF00933	super_48	157569	170440	2	0
C452	PF00954	super_7	3166073	3208684	2	1
C453	PF00957	super_137	316150	324046	2	0
C454	PF00984	super_172	246830	265482	2	0
C455	PF01031	super_11	1677961	1710014	2	2
C456	PF01031	super_242	285398	308857	2	0
C457	PF01031	super_90	1261557	1284994	2	1
C458	PF01061	super_41	583749	638504	3	0
C459	PF01061	super_40	401531	427795	2	0
C460	PF01061	super_4	800191	826668	2	0
C461	PF01061	super_4	1162473	1189637	2	0
C462	PF01070	super_177	487227	499338	2	0
C463	PF01073	super_120	260543	298295	2	1
C464	PF01095	super_64	924587	964776	2	1
C465	PF01103	super_125	826743	874349	2	0
C466	PF01112	super_119	809668	833199	2	0
C467	PF01112	super_18	1467350	1472582	2	0
C468	PF01161	super_43	822798	862556	2	0
C469	PF01168	super_152	221312	242973	2	2
C470	PF01184	super_87	81153	95238	2	0
C471	PF01198	super_152	185111	199842	2	3
C472	PF01208	super_1	6598542	6623446	2	1
C473	PF01233	super_88	276360	280735	2	0
C474	PF01255	super_4	5318640	5337423	2	0
C475	PF01329	super_64	1641483	1645106	2	1
C476	PF01336	super_30	1553381	1607206	2	2
C477	PF01344	super_106	86288	100530	2	0
C478	PF01344	super_14	3658031	3684603	2	0
C479	PF01357	super_288	103711	145165	3	1
C480	PF01357	super_5	4164155	4194240	2	0
C481	PF01357	super_86	1246891	1326837	4	0
C482	PF01370	super_130	172720	201812	2	2
C483	PF01370	super_38	332799	431184	6	5
C484	PF01370	super_64	638146	646269	2	0
C485	PF01388	super_231	65074	75126	2	1
C486	PF01388	super_55	1308433	1332680	2	0
C487	PF01397	super_136	830109	868275	2	1
C488	PF01406	super_216	13620	74269	2	2
C489	PF01419	super_144	2215	60982	3	3
C490	PF01419	super_376	62490	89255	2	1
C491	PF01419	super_382	35817	49500	2	0
C492	PF01419	super_42	1996586	2040590	2	0
C493	PF01419	super_450	4495	17587	2	0
C494	PF01419	super_105	1062069	1132588	3	3
C495	PF01423	super_126	898905	930625	2	2
C496	PF01423	super_181	366850	445148	5	4
C497	PF01423	super_20	1546812	1552424	2	0
C498	PF01426	super_105	1049963	1086967	3	1
C499	PF01426	super_144	17356	74956	3	3
C500	PF01453	super_7	3166073	3208684	2	1
C501	PF01453	super_483	8370	12807	2	0
C502	PF01453	super_340	101558	143211	2	1
C503	PF01453	super_223	122869	128626	2	0
C504	PF01453	super_223	8757	55833	3	2
C505	PF01453	super_12	2628154	2680100	2	0
C506	PF01453	super_12	2521357	2564576	2	1
C507	PF01453	super_207	196146	238219	2	1
C508	PF01466	super_96	141183	157425	2	0
C509	PF01476	super_159	13519	50036	2	0
C510	PF01477	super_81	495065	542649	2	1
C511	PF01490	super_193	382624	427462	2	0
C512	PF01490	super_362	81118	118530	4	0
C513	PF01490	super_395	21518	49254	2	0
C514	PF01490	super_7	511110	571679	2	1
C515	PF01494	super_31	920362	934390	2	0
C516	PF01494	super_143	99465	135058	2	2
C517	PF01494	super_24	1429901	1477160	4	0
C518	PF01529	super_18	3025036	3046287	2	0
C519	PF01535	super_411	13	62163	4	0
C520	PF01535	super_8	4396659	4447680	2	1
C521	PF01535	super_59	106719	119171	2	2
C522	PF01535	super_55	1596829	1635349	3	1
C523	PF01535	super_55	547232	565666	2	2
C524	PF01535	super_5	5219145	5256055	2	3
C525	PF01535	super_43	1274166	1303784	2	2
C526	PF01535	super_36	308563	345212	2	2
C527	PF01535	super_90	1225887	1277421	2	2
C528	PF01535	super_25	2596993	2639986	2	4
C529	PF01535	super_0	4724093	4742146	2	1
C530	PF01535	super_0	8217895	8248876	2	1
C531	PF01535	super_106	920877	968235	2	4
C532	PF01535	super_26	2306136	2307910	2	0
C533	PF01535	super_15	276634	286562	2	1
C534	PF01535	super_19	2834512	2869209	2	3
C535	PF01535	super_242	271379	281493	2	0
C536	PF01535	super_141	534566	570474	2	2
C537	PF01536	super_111	261874	287806	2	2
C538	PF01541	super_0	9257280	9284635	2	1
C539	PF01545	super_279	71261	80649	2	0
C540	PF01554	super_24	1992307	2017874	2	0
C541	PF01556	super_24	1077062	1111727	3	1
C542	PF01556	super_97	1006791	1028546	2	0
C543	PF01565	super_63	381472	390713	2	0
C544	PF01578	super_234	16316	19192	2	0
C545	PF01582	super_48	1029729	1136286	3	3
C546	PF01582	super_74	1368230	1388030	2	0
C547	PF01582	super_265	31814	126287	4	6
C548	PF01585	super_85	613232	653808	2	2
C549	PF01593	super_0	7360429	7422527	2	0
C550	PF01593	super_170	272890	299601	2	0
C551	PF01643	super_65	1639602	1662276	2	0
C552	PF01676	super_137	311090	335995	2	2
C553	PF01680	super_305	72149	74800	2	0
C554	PF01698	super_70	1241953	1247492	2	0
C555	PF01704	super_30	1237258	1247200	2	1
C556	PF01734	super_96	625604	672805	2	3
C557	PF01734	super_110	484038	504506	2	0
C558	PF01734	super_110	393609	420139	2	0
C559	PF01738	super_141	60011	100470	4	0
C560	PF01764	super_213	143275	202487	2	4
C561	PF01780	super_16	2241357	2245563	2	0
C562	PF01852	super_8	4427856	4463122	2	1
C563	PF01915	super_48	157569	170440	2	0
C564	PF01926	super_39	731499	743546	2	0
C565	PF02115	super_29	1944118	1959853	2	0
C566	PF02115	super_131	7532	16346	2	0
C567	PF02136	super_21	2712639	2722339	2	0
C568	PF02183	super_71	1457656	1498320	2	1
C569	PF02183	super_219	159810	196011	2	0
C570	PF02212	super_242	285398	308857	2	0
C571	PF02212	super_90	1261557	1284994	2	1
C572	PF02212	super_11	1677961	1710014	2	2
C573	PF02362	super_265	70585	109597	2	3
C574	PF02458	super_3	2182487	2194623	2	0
C575	PF02469	super_36	118389	134373	2	0
C576	PF02469	super_65	631878	645246	2	0
C577	PF02485	super_173	228412	236940	2	0
C578	PF02485	super_7	1527738	1577870	2	3
C579	PF02496	super_89	655484	670432	2	0
C580	PF02496	super_227	8338	25769	2	0
C581	PF02496	super_21	31380	48087	2	0
C582	PF02496	super_15	646404	762460	7	9
C583	PF02496	super_119	363721	423661	5	4
C584	PF02496	super_119	185727	229367	4	0
C585	PF02507	super_6	555356	575334	2	1
C586	PF02519	super_0	6441072	6446864	2	0
C587	PF02519	super_12	1942681	1947613	2	0
C588	PF02519	super_243	9274	13359	2	0
C589	PF02668	super_226	164101	180612	2	0
C590	PF02701	super_54	314520	336301	2	0
C591	PF02701	super_30	2651498	2705671	2	0
C592	PF02701	super_240	180957	199598	2	0
C593	PF02701	super_29	1483538	1511107	2	0
C594	PF02777	super_12	3775365	3813768	2	1
C595	PF02797	super_57	809967	854667	2	2
C596	PF02798	super_56	1300820	1317794	2	0
C597	PF02798	super_163	89719	100405	2	1
C598	PF02798	super_5	3219610	3242459	2	0
C599	PF02798	super_5	3306142	3327626	3	0
C600	PF02798	super_51	264816	283373	2	0
C601	PF02798	super_513	12799	24786	2	0
C602	PF02798	super_76	803869	810145	2	0
C603	PF02799	super_88	276360	280735	2	0
C604	PF02874	super_92	739102	749498	2	0
C605	PF02984	super_156	629591	641178	2	2
C606	PF02992	super_274	246050	281436	2	0
C607	PF02992	super_160	504504	539580	2	2
C608	PF02992	super_30	289436	292379	2	0
C609	PF02992	super_14	2991453	3011875	2	3
C610	PF02992	super_103	751339	782214	2	4
C611	PF02992	super_139	3597	7056	2	0
C612	PF02992	super_0	8513860	8550975	2	2
