chr	start	end	name	strand	cluster_id	category
super_0	8245553	8248876	Sphfalx0000s0546	0.0	C984	PF01535
super_0	8245553	8248876	Sphfalx0000s0546	0.0	C1688	PF13041
super_0	8397787	8403729	Sphfalx0000s0556	0.0	C984	PF01535
super_0	8397787	8403729	Sphfalx0000s0556	0.0	C1688	PF13041
super_0	8513860	8514975	Sphfalx0000s0559	0.0	C1122	PF02992
super_0	8550679	8550975	Sphfalx0000s0562	0.0	C1122	PF02992
super_0	8601538	8602457	Sphfalx0000s0565	0.0	C1122	PF02992
super_0	8681508	8684390	Sphfalx0000s0569	0.0	C1879	PF13962
super_0	8681508	8684390	Sphfalx0000s0569	0.0	C1629	PF12796
super_0	8701885	8704937	Sphfalx0000s0570	0.0	C1879	PF13962
super_0	8701885	8704937	Sphfalx0000s0570	0.0	C1629	PF12796
super_0	8823731	8826738	Sphfalx0000s0575	0.0	C1273	PF05368
super_0	8836573	8837499	Sphfalx0000s0576	0.0	C1273	PF05368
super_0	8864367	8867665	Sphfalx0000s0582	0.0	C1774	PF13639
super_0	8949107	8954784	Sphfalx0000s0590	0.0	C1774	PF13639
super_0	8983312	8987707	Sphfalx0000s0591	0.0	C1593	PF11145
super_0	9016287	9020449	Sphfalx0000s0592	0.0	C1593	PF11145
super_0	9060478	9062746	Sphfalx0000s0594	0.0	C1132	PF03018
super_0	9078770	9086574	Sphfalx0000s0596	0.0	C1038	PF01926
super_0	9150994	9158695	Sphfalx0000s0598	0.0	C1038	PF01926
super_0	9191131	9192990	Sphfalx0000s0603	0.0	C1203	PF03514
super_0	9257280	9260724	Sphfalx0000s0611	0.0	C997	PF01541
super_0	9283036	9284635	Sphfalx0000s0612	0.0	C997	PF01541
super_0	9291823	9292551	Sphfalx0000s0613	0.0	C478	PF00240
super_0	9307225	9308792	Sphfalx0000s0614	0.0	C478	PF00240
super_0	9349543	9351601	Sphfalx0000s0616	0.0	C1132	PF03018
super_0	9455439	9460241	Sphfalx0000s0626	0.0	C1368	PF07690
super_0	9481670	9486808	Sphfalx0000s0627	0.0	C1368	PF07690
super_0	9564354	9569589	Sphfalx0000s0630	0.0	C1368	PF07690
super_0	9593401	9597182	Sphfalx0000s0632	0.0	C1203	PF03514
super_0	9638028	9641922	Sphfalx0000s0634	0.0	C1450	PF07714
super_0	9657577	9659734	Sphfalx0000s0637	0.0	C200	PF00069
super_0	9705646	9710004	Sphfalx0000s0643	0.0	C200	PF00069
super_0	9721235	9727226	Sphfalx0000s0644	0.0	C1450	PF07714
super_0	9772988	9773776	Sphfalx0000s0647	0.0	C44	PF00013
super_0	9987818	9993267	Sphfalx0000s0655	0.0	C44	PF00013
super_0	10187526	10190720	Sphfalx0000s0668	0.0	C1052	PF02183
super_0	10187526	10190720	Sphfalx0000s0668	0.0	C65	PF00046
super_0	10282039	10285464	Sphfalx0000s0670	0.0	C1052	PF02183
super_0	10282039	10285464	Sphfalx0000s0670	0.0	C65	PF00046
super_0	10355648	10358548	Sphfalx0000s0675	0.0	C585	PF00400
super_0	10452253	10455076	Sphfalx0000s0683	0.0	C1181	PF03254
super_0	10459900	10461918	Sphfalx0000s0684	0.0	C1181	PF03254
super_0	10530382	10550307	Sphfalx0000s0693	0.0	C585	PF00400
super_0	10581770	10588179	Sphfalx0000s0696	0.0	C585	PF00400
super_0	10592825	10597413	Sphfalx0000s0697	0.0	C1825	PF13855
super_0	11057937	11063203	Sphfalx0000s0731	0.0	C1281	PF05729
super_0	11057937	11063203	Sphfalx0000s0731	0.0	C1783	PF13676
super_0	11057937	11063203	Sphfalx0000s0731	0.0	C1825	PF13855
super_0	11077298	11083956	Sphfalx0000s0732	0.0	C1281	PF05729
super_0	11077298	11083956	Sphfalx0000s0732	0.0	C1783	PF13676
super_0	11379733	11386390	Sphfalx0000s0741	0.0	C549	PF00364
super_0	11379733	11386390	Sphfalx0000s0741	0.0	C446	PF00198
super_0	11460426	11466340	Sphfalx0000s0745	0.0	C199	PF00069
super_0	11483817	11489099	Sphfalx0000s0748	0.0	C199	PF00069
super_0	11483817	11489099	Sphfalx0000s0748	0.0	C1825	PF13855
super_0	11829810	11838128	Sphfalx0000s0768	0.0	C549	PF00364
super_0	11829810	11838128	Sphfalx0000s0768	0.0	C446	PF00198
super_1	70845	75818	Sphfalx0001s0003	0.0	C198	PF00069
super_1	147376	149210	Sphfalx0001s0009	0.0	C1878	PF13962
super_1	191606	192979	Sphfalx0001s0010	0.0	C1878	PF13962
super_1	222780	223798	Sphfalx0001s0012	0.0	C775	PF00782
super_1	270460	273841	Sphfalx0001s0017	0.0	C1522	PF08238
super_1	270460	273841	Sphfalx0001s0017	0.0	C198	PF00069
super_1	294727	301554	Sphfalx0001s0020	0.0	C1522	PF08238
super_1	294727	301554	Sphfalx0001s0020	0.0	C1449	PF07714
super_1	324144	327935	Sphfalx0001s0023	0.0	C258	PF00076
super_1	470925	475372	Sphfalx0001s0029	0.0	C705	PF00651
super_1	492220	499249	Sphfalx0001s0031	0.0	C1449	PF07714
super_1	641153	644674	Sphfalx0001s0043	0.0	C705	PF00651
super_1	641153	644674	Sphfalx0001s0043	0.0	C1369	PF07707
super_1	660581	666730	Sphfalx0001s0048	0.0	C705	PF00651
super_1	660581	666730	Sphfalx0001s0048	0.0	C1369	PF07707
super_1	713787	716909	Sphfalx0001s0053	0.0	C258	PF00076
super_1	722391	725567	Sphfalx0001s0055	0.0	C775	PF00782
super_1	953523	959442	Sphfalx0001s0066	0.0	C610	PF00403
super_1	1192522	1196293	Sphfalx0001s0077	0.0	C1051	PF02183
super_1	1192522	1196293	Sphfalx0001s0077	0.0	C64	PF00046
super_1	1385388	1389105	Sphfalx0001s0080	0.0	C610	PF00403
super_1	1413368	1416136	Sphfalx0001s0083	0.0	C1051	PF02183
super_1	1413368	1416136	Sphfalx0001s0083	0.0	C64	PF00046
super_1	1519262	1522987	Sphfalx0001s0089	0.0	C702	PF00646
super_1	1847028	1850887	Sphfalx0001s0108	0.0	C702	PF00646
super_1	2006361	2011321	Sphfalx0001s0120	0.0	C1140	PF03110
super_1	2014796	2022359	Sphfalx0001s0121	0.0	C1140	PF03110
super_1	2170994	2175229	Sphfalx0001s0129	0.0	C1679	PF13041
super_1	2253883	2255167	Sphfalx0001s0135	0.0	C976	PF01535
super_1	2543476	2549337	Sphfalx0001s0150	0.0	C976	PF01535
super_1	2543476	2549337	Sphfalx0001s0150	0.0	C1679	PF13041
super_1	2627571	2637356	Sphfalx0001s0156	0.0	C197	PF00069
super_1	2756911	2759854	Sphfalx0001s0163	0.0	C1448	PF07714
super_1	2761063	2769159	Sphfalx0001s0164	0.0	C1824	PF13855
super_1	2761063	2769159	Sphfalx0001s0164	0.0	C197	PF00069
super_1	2863427	2865470	Sphfalx0001s0165	0.0	C197	PF00069
super_1	2866814	2872766	Sphfalx0001s0166	0.0	C1824	PF13855
super_1	2907619	2911345	Sphfalx0001s0168	0.0	C1448	PF07714
super_1	2917628	2918620	Sphfalx0001s0170	0.0	C976	PF01535
super_1	2917628	2918620	Sphfalx0001s0170	0.0	C1679	PF13041
super_1	3047302	3053309	Sphfalx0001s0181	0.0	C1448	PF07714
super_1	3151194	3157206	Sphfalx0001s0188	0.0	C1448	PF07714
super_1	3503338	3509441	Sphfalx0001s0217	0.0	C1448	PF07714
super_1	3610367	3610981	Sphfalx0001s0224	0.0	C196	PF00069
super_1	3740217	3747094	Sphfalx0001s0234	0.0	C501	PF00249
super_1	3778264	3783603	Sphfalx0001s0237	0.0	C196	PF00069
super_1	3800997	3804964	Sphfalx0001s0239	0.0	C501	PF00249
super_1	3859185	3866979	Sphfalx0001s0244	0.0	C586	PF00400
super_1	3926755	3930604	Sphfalx0001s0246	0.0	C196	PF00069
super_1	4201251	4203018	Sphfalx0001s0261	0.0	C262	PF00076
super_1	4221055	4225006	Sphfalx0001s0263	0.0	C262	PF00076
super_1	4331953	4342195	Sphfalx0001s0268	0.0	C586	PF00400
super_1	4436020	4442347	Sphfalx0001s0278	0.0	C671	PF00560
super_1	4543751	4549622	Sphfalx0001s0284	0.0	C706	PF00651
super_1	4735075	4739378	Sphfalx0001s0305	0.0	C1204	PF03514
super_1	4807302	4812246	Sphfalx0001s0306	0.0	C671	PF00560
super_1	4807302	4812246	Sphfalx0001s0306	0.0	C195	PF00069
super_1	4845463	4850566	Sphfalx0001s0307	0.0	C1204	PF03514
super_1	4897602	4903386	Sphfalx0001s0310	0.0	C706	PF00651
super_1	4928615	4935139	Sphfalx0001s0312	0.0	C195	PF00069
super_1	5386809	5392675	Sphfalx0001s0344	0.0	C1756	PF13579
super_1	5394393	5396985	Sphfalx0001s0345	0.0	C1761	PF13637
super_1	5394393	5396985	Sphfalx0001s0345	0.0	C1628	PF12796
super_1	5418894	5421915	Sphfalx0001s0346	0.0	C1628	PF12796
super_1	5442028	5444672	Sphfalx0001s0349	0.0	C1761	PF13637
super_1	5442028	5444672	Sphfalx0001s0349	0.0	C1628	PF12796
super_1	5452786	5452986	Sphfalx0001s0350	0.0	C736	PF00665
super_1	5453953	5457092	Sphfalx0001s0351	0.0	C736	PF00665
super_1	5464001	5467097	Sphfalx0001s0352	0.0	C1761	PF13637
super_1	5464001	5467097	Sphfalx0001s0352	0.0	C1628	PF12796
super_1	5469839	5472753	Sphfalx0001s0353	0.0	C1628	PF12796
super_1	5477508	5483933	Sphfalx0001s0354	0.0	C736	PF00665
super_1	5486730	5493381	Sphfalx0001s0356	0.0	C1756	PF13579
super_1	5498015	5502766	Sphfalx0001s0357	0.0	C1455	PF07714
super_1	5498015	5502766	Sphfalx0001s0357	0.0	C1823	PF13855
super_1	5632824	5640492	Sphfalx0001s0368	0.0	C1455	PF07714
super_1	5898835	5903487	Sphfalx0001s0382	0.0	C1823	PF13855
super_1	5898835	5903487	Sphfalx0001s0382	0.0	C1455	PF07714
super_1	6207413	6214429	Sphfalx0001s0404	0.0	C1	PF00004
super_1	6218701	6221965	Sphfalx0001s0405	0.0	C1205	PF03514
super_1	6274189	6277701	Sphfalx0001s0409	0.0	C1205	PF03514
super_1	6330852	6333394	Sphfalx0001s0413	0.0	C977	PF01535
super_1	6330852	6333394	Sphfalx0001s0413	0.0	C1680	PF13041
super_1	6543490	6549851	Sphfalx0001s0428	0.0	C1	PF00004
super_1	6598542	6605213	Sphfalx0001s0430	0.0	C885	PF01208
super_1	6598542	6605213	Sphfalx0001s0430	0.0	C977	PF01535
super_1	6598542	6605213	Sphfalx0001s0430	0.0	C1680	PF13041
super_1	6619061	6623446	Sphfalx0001s0431	0.0	C885	PF01208
super_1	6710180	6714445	Sphfalx0001s0438	0.0	C1587	PF09337
super_1	6710180	6714445	Sphfalx0001s0438	0.0	C336	PF00098
super_1	6710180	6714445	Sphfalx0001s0438	0.0	C1776	PF13650
super_1	6710180	6714445	Sphfalx0001s0438	0.0	C1212	PF03732
super_1	6710180	6714445	Sphfalx0001s0438	0.0	C737	PF00665
super_1	6710180	6714445	Sphfalx0001s0438	0.0	C289	PF00078
super_1	6714500	6719692	Sphfalx0001s0439	0.0	C1776	PF13650
super_1	6714500	6719692	Sphfalx0001s0439	0.0	C336	PF00098
super_1	6714500	6719692	Sphfalx0001s0439	0.0	C1587	PF09337
super_1	6714500	6719692	Sphfalx0001s0439	0.0	C1212	PF03732
super_1	6714500	6719692	Sphfalx0001s0439	0.0	C737	PF00665
super_1	6714500	6719692	Sphfalx0001s0439	0.0	C289	PF00078
super_10	5100	9297	Sphfalx0010s0001	0.0	C1446	PF07714
super_10	61122	65577	Sphfalx0010s0004	0.0	C1446	PF07714
super_10	77306	82141	Sphfalx0010s0005	0.0	C1446	PF07714
super_10	134645	140269	Sphfalx0010s0006	0.0	C1446	PF07714
super_10	326854	331652	Sphfalx0010s0021	0.0	C423	PF00179
super_10	415473	419144	Sphfalx0010s0028	0.0	C423	PF00179
super_10	937572	939476	Sphfalx0010s0049	0.0	C612	PF00407
super_10	1027439	1029600	Sphfalx0010s0058	0.0	C612	PF00407
super_10	1047644	1049736	Sphfalx0010s0059	0.0	C612	PF00407
super_10	1059255	1061396	Sphfalx0010s0060	0.0	C612	PF00407
super_10	1074307	1076263	Sphfalx0010s0061	0.0	C612	PF00407
super_10	1087909	1090088	Sphfalx0010s0062	0.0	C612	PF00407
super_10	1220541	1223321	Sphfalx0010s0070	0.0	C655	PF00550
super_10	1225916	1227141	Sphfalx0010s0071	0.0	C655	PF00550
super_10	1335228	1341955	Sphfalx0010s0082	0.0	C1084	PF02518
super_10	1374297	1376935	Sphfalx0010s0087	0.0	C194	PF00069
super_10	1442671	1451586	Sphfalx0010s0095	0.0	C1084	PF02518
super_10	1476814	1480016	Sphfalx0010s0097	0.0	C194	PF00069
super_10	1766688	1774988	Sphfalx0010s0120	0.0	C194	PF00069
super_10	1784560	1788124	Sphfalx0010s0122	0.0	C1627	PF12796
super_10	1829536	1837481	Sphfalx0010s0128	0.0	C194	PF00069
super_10	2196935	2202299	Sphfalx0010s0152	0.0	C1627	PF12796
super_10	2495182	2497097	Sphfalx0010s0163	0.0	C290	PF00078
super_10	2499581	2502294	Sphfalx0010s0164	0.0	C563	PF00385
super_10	2499581	2502294	Sphfalx0010s0164	0.0	C738	PF00665
super_10	2499581	2502294	Sphfalx0010s0164	0.0	C290	PF00078
super_10	2503384	2507305	Sphfalx0010s0165	0.0	C563	PF00385
super_10	2503384	2507305	Sphfalx0010s0165	0.0	C290	PF00078
super_10	2508090	2509691	Sphfalx0010s0166	0.0	C738	PF00665
super_10	3045696	3051025	Sphfalx0010s0201	0.0	C500	PF00249
super_10	3367234	3371512	Sphfalx0010s0233	0.0	C500	PF00249
super_10	3610097	3612317	Sphfalx0010s0253	0.0	C609	PF00403
super_10	3628424	3630405	Sphfalx0010s0254	0.0	C609	PF00403
super_10	3679589	3682010	Sphfalx0010s0256	0.0	C609	PF00403
super_10	3700600	3703313	Sphfalx0010s0257	0.0	C609	PF00403
super_10	3781957	3785008	Sphfalx0010s0259	0.0	C609	PF00403
super_10	3824160	3827386	Sphfalx0010s0260	0.0	C609	PF00403
super_10	3837031	3840156	Sphfalx0010s0261	0.0	C609	PF00403
super_10	3871359	3873551	Sphfalx0010s0262	0.0	C609	PF00403
super_10	3893699	3894220	Sphfalx0010s0263	0.0	C1971	PF14244
super_10	3904944	3906727	Sphfalx0010s0264	0.0	C609	PF00403
super_10	4199613	4201799	Sphfalx0010s0278	0.0	C609	PF00403
super_10	4204153	4204704	Sphfalx0010s0279	0.0	C1971	PF14244
super_10	4214890	4219300	Sphfalx0010s0281	0.0	C609	PF00403
super_100	248954	252376	Sphfalx0100s0018	0.0	C789	PF00847
super_100	528592	530994	Sphfalx0100s0040	0.0	C789	PF00847
super_100	947079	957060	Sphfalx0100s0064	0.0	C193	PF00069
super_100	1052430	1054427	Sphfalx0100s0069	0.0	C193	PF00069
super_101	580780	584482	Sphfalx0101s0039	0.0	C1310	PF05970
super_101	784419	786375	Sphfalx0101s0052	0.0	C1445	PF07714
super_101	805113	809725	Sphfalx0101s0053	0.0	C1445	PF07714
super_101	816654	819684	Sphfalx0101s0054	0.0	C449	PF00201
super_101	863919	868484	Sphfalx0101s0056	0.0	C1445	PF07714
super_101	885897	890125	Sphfalx0101s0057	0.0	C449	PF00201
super_101	893055	898072	Sphfalx0101s0058	0.0	C1445	PF07714
super_101	903000	904520	Sphfalx0101s0059	0.0	C1310	PF05970
super_101	914629	918556	Sphfalx0101s0060	0.0	C449	PF00201
super_101	1015149	1020124	Sphfalx0101s0065	0.0	C1445	PF07714
super_101	1029461	1034417	Sphfalx0101s0066	0.0	C1125	PF03007
super_101	1029461	1034417	Sphfalx0101s0066	0.0	C1344	PF06974
super_101	1067570	1073158	Sphfalx0101s0071	0.0	C1125	PF03007
super_101	1067570	1073158	Sphfalx0101s0071	0.0	C1344	PF06974
super_101	1101773	1107216	Sphfalx0101s0073	0.0	C1445	PF07714
super_101	1122595	1124216	Sphfalx0101s0075	0.0	C1445	PF07714
super_101	1133134	1135074	Sphfalx0101s0077	0.0	C1445	PF07714
super_102	179935	187585	Sphfalx0102s0017	0.0	C192	PF00069
super_102	495261	498583	Sphfalx0102s0040	0.0	C1277	PF05637
super_102	531311	532840	Sphfalx0102s0044	0.0	C1277	PF05637
super_102	615652	619569	Sphfalx0102s0052	0.0	C192	PF00069
super_102	630127	631950	Sphfalx0102s0054	0.0	C412	PF00163
super_102	630127	631950	Sphfalx0102s0054	0.0	C935	PF01479
super_102	633720	635132	Sphfalx0102s0055	0.0	C879	PF01157
super_102	700716	702828	Sphfalx0102s0064	0.0	C412	PF00163
super_102	700716	702828	Sphfalx0102s0064	0.0	C935	PF01479
super_102	717639	718990	Sphfalx0102s0066	0.0	C879	PF01157
super_102	783811	787542	Sphfalx0102s0075	0.0	C528	PF00271
super_102	783811	787542	Sphfalx0102s0075	0.0	C513	PF00270
super_102	822603	825317	Sphfalx0102s0078	0.0	C417	PF00168
super_102	872842	876183	Sphfalx0102s0084	0.0	C417	PF00168
super_102	1060601	1066243	Sphfalx0102s0097	0.0	C528	PF00271
super_102	1060601	1066243	Sphfalx0102s0097	0.0	C513	PF00270
super_103	47441	52602	Sphfalx0103s0002	0.0	C92	PF00067
super_103	87734	94858	Sphfalx0103s0005	0.0	C66	PF00046
super_103	136239	139685	Sphfalx0103s0009	0.0	C66	PF00046
super_103	237970	239692	Sphfalx0103s0012	0.0	C1178	PF03221
super_103	237970	239692	Sphfalx0103s0012	0.0	C1171	PF03184
super_103	264440	267750	Sphfalx0103s0016	0.0	C1444	PF07714
super_103	320406	323737	Sphfalx0103s0020	0.0	C1444	PF07714
super_103	340470	346668	Sphfalx0103s0021	0.0	C1444	PF07714
super_103	351388	357030	Sphfalx0103s0022	0.0	C1444	PF07714
super_103	362281	368365	Sphfalx0103s0023	0.0	C1444	PF07714
super_103	389309	390598	Sphfalx0103s0025	0.0	C1444	PF07714
super_103	390790	393837	Sphfalx0103s0026	0.0	C1444	PF07714
super_103	409459	412963	Sphfalx0103s0029	0.0	C1444	PF07714
super_103	461587	466646	Sphfalx0103s0032	0.0	C1681	PF13041
super_103	484083	489949	Sphfalx0103s0036	0.0	C92	PF00067
super_103	533416	534519	Sphfalx0103s0039	0.0	C1178	PF03221
super_103	533416	534519	Sphfalx0103s0039	0.0	C1171	PF03184
super_103	553254	558680	Sphfalx0103s0040	0.0	C191	PF00069
super_103	581351	585895	Sphfalx0103s0042	0.0	C191	PF00069
super_103	593503	599279	Sphfalx0103s0043	0.0	C191	PF00069
super_103	685711	688083	Sphfalx0103s0049	0.0	C739	PF00665
super_103	685711	688083	Sphfalx0103s0049	0.0	C291	PF00078
super_103	734056	738690	Sphfalx0103s0051	0.0	C1444	PF07714
super_103	751339	755436	Sphfalx0103s0052	0.0	C1858	PF13960
super_103	751339	755436	Sphfalx0103s0052	0.0	C1121	PF02992
super_103	779932	782214	Sphfalx0103s0057	0.0	C1858	PF13960
super_103	779932	782214	Sphfalx0103s0057	0.0	C1121	PF02992
super_103	874194	874827	Sphfalx0103s0066	0.0	C2000	PF14432
super_103	887391	890409	Sphfalx0103s0067	0.0	C2000	PF14432
super_103	887391	890409	Sphfalx0103s0067	0.0	C1681	PF13041
super_103	955962	958750	Sphfalx0103s0071	0.0	C92	PF00067
super_103	1005802	1012504	Sphfalx0103s0075	0.0	C1444	PF07714
super_103	1034915	1037021	Sphfalx0103s0077	0.0	C1681	PF13041
super_103	1107667	1112120	Sphfalx0103s0082	0.0	C739	PF00665
super_103	1107667	1112120	Sphfalx0103s0082	0.0	C291	PF00078
super_104	581569	585542	Sphfalx0104s0040	0.0	C978	PF01535
super_104	581569	585542	Sphfalx0104s0040	0.0	C1682	PF13041
super_104	600351	604392	Sphfalx0104s0042	0.0	C1336	PF06813
super_104	622374	625689	Sphfalx0104s0044	0.0	C1336	PF06813
super_104	952728	955507	Sphfalx0104s0080	0.0	C978	PF01535
super_104	1024550	1026599	Sphfalx0104s0086	0.0	C1682	PF13041
super_104	1134278	1136006	Sphfalx0104s0096	0.0	C1682	PF13041
super_105	11630	14967	Sphfalx0105s0002	0.0	C1443	PF07714
super_105	64977	72109	Sphfalx0105s0004	0.0	C1067	PF02450
super_105	122309	131113	Sphfalx0105s0007	0.0	C1443	PF07714
super_105	220889	226097	Sphfalx0105s0013	0.0	C1067	PF02450
super_105	265907	272842	Sphfalx0105s0015	0.0	C1096	PF02705
super_105	338256	345003	Sphfalx0105s0022	0.0	C1096	PF02705
super_105	569153	572535	Sphfalx0105s0041	0.0	C1341	PF06955
super_105	569153	572535	Sphfalx0105s0041	0.0	C768	PF00722
super_105	579184	581496	Sphfalx0105s0042	0.0	C1341	PF06955
super_105	579184	581496	Sphfalx0105s0042	0.0	C768	PF00722
super_105	595092	600561	Sphfalx0105s0045	0.0	C1064	PF02362
super_105	682233	685799	Sphfalx0105s0048	0.0	C1064	PF02362
super_105	723239	725660	Sphfalx0105s0050	0.0	C1341	PF06955
super_105	723239	725660	Sphfalx0105s0050	0.0	C768	PF00722
super_105	1049963	1053124	Sphfalx0105s0064	0.0	C919	PF01426
super_105	1049963	1053124	Sphfalx0105s0064	0.0	C1279	PF05641
